AH,Vis_Min,Part_Min,Temp,Vis,Dist
4.940589501,18054.3068667236,0.0,2.116047162,18411.38389,4819.739298
4.439576998,22304.9377197582,24.538609427011,1.886312856,22919.08255,4827.832085
18.74548155,23739.8683381981,0.0,29.10296292,23953.63692,3966.477504
16.28312394,61889.3420533533,0.0,22.06200374,64751.0002,2959.344438
5.056621501,74855.1841263297,0.0,4.549380341,74995.73625,4825.630216
22.05513328,14594.1538458053,0.0,27.77912515,14896.01707,3966.924263
8.128123752,26581.7597926831,0.0,15.82469609,26977.79303,2592.751378
20.76931091,18341.7686687445,0.0,28.4160871,20101.44677,3967.49598
3.738048353,52817.879357155,0.0,0.859744898,53489.83048,4818.110878
5.246494585,3542.12536377584,8.54959936974314,1.555718575,3616.555849,4818.835818
7.485525133,69549.03699456,0.0,21.51002386,74997.27217,2021.826238
3.941836689,69843.9765237381,0.0,11.40876306,74998.14575,4822.113637
17.64595474,7923.18650458796,102.33470005714,22.89819543,8217.444695,2961.101866
17.15398926,36205.9132775792,0.0,23.22866791,36596.18069,2114.784391
15.97343756,41885.5146185884,0.0,23.51809,45229.4664,2958.198782
18.62766789,20779.4456022059,9.51445687098535,21.98971307,21829.54606,2117.770756
6.434464432,10019.6271515661,0.0,5.588793015,11048.3503,4819.884944
5.40148617,71664.7553092292,0.0,4.611902539,74997.18802,4826.649943
3.450655032,68344.5678049244,0.0,0.082172529,75004.67366,4820.408483
8.070192116,18517.2398106148,50.0692064897356,9.566807503,19435.79123,2019.812468
1.838429629,64919.9566882793,0.0,14.23125573,71682.94798,2018.27262
5.151809715,12855.8095471598,0.0,6.671561388,12911.24002,2020.492492
7.946591608,7772.29809892712,0.0,10.15642214,8172.047848,2014.245381
6.176026002,70790.1066122538,0.0,6.36863489,75000.29987,4822.384808
8.250066377,8107.49968934611,119.837754623018,8.606775035,8127.903811,2012.193005
10.40664163,2572.60254007803,104.909651178047,11.89970107,2789.160292,2013.660773
18.59392778,23408.8606314824,0.0,22.32714888,23692.52553,2955.579748
8.812645575,3390.17376786349,248.257601879873,9.243638889,3675.638669,2019.683768
